gap_id,timestamp_before,timestamp_after,duration_minutes,estimated_missing_m15_timestamps,is_grid_aligned_interval,crosses_utc_date,weekday_before,weekday_after,preliminary_category,classification_reason
1325,2023-07-11T10:45:00Z,2023-07-11T13:00:00Z,135.0,8,True,False,Tuesday,Tuesday,non_weekend_intraday,both endpoints are Monday-Friday; duration is below the configured large-gap threshold; interval is within one UTC date
1326,2023-07-11T14:45:00Z,2023-07-11T17:00:00Z,135.0,8,True,False,Tuesday,Tuesday,non_weekend_intraday,both endpoints are Monday-Friday; duration is below the configured large-gap threshold; interval is within one UTC date
1327,2023-07-11T17:45:00Z,2023-07-11T19:00:00Z,75.0,4,True,False,Tuesday,Tuesday,non_weekend_intraday,both endpoints are Monday-Friday; duration is below the configured large-gap threshold; interval is within one UTC date
1328,2023-07-11T19:45:00Z,2023-07-11T21:00:00Z,75.0,4,True,False,Tuesday,Tuesday,non_weekend_intraday,both endpoints are Monday-Friday; duration is below the configured large-gap threshold; interval is within one UTC date
1329,2023-07-11T21:45:00Z,2023-07-11T23:00:00Z,75.0,4,True,False,Tuesday,Tuesday,non_weekend_intraday,both endpoints are Monday-Friday; duration is below the configured large-gap threshold; interval is within one UTC date
1330,2023-07-12T08:45:00Z,2023-07-12T10:00:00Z,75.0,4,True,False,Wednesday,Wednesday,non_weekend_intraday,both endpoints are Monday-Friday; duration is below the configured large-gap threshold; interval is within one UTC date
1331,2023-07-12T10:45:00Z,2023-07-12T12:00:00Z,75.0,4,True,False,Wednesday,Wednesday,non_weekend_intraday,both endpoints are Monday-Friday; duration is below the configured large-gap threshold; interval is within one UTC date
1332,2023-07-12T12:45:00Z,2023-07-12T14:00:00Z,75.0,4,True,False,Wednesday,Wednesday,non_weekend_intraday,both endpoints are Monday-Friday; duration is below the configured large-gap threshold; interval is within one UTC date
1333,2023-07-12T15:45:00Z,2023-07-12T17:00:00Z,75.0,4,True,False,Wednesday,Wednesday,non_weekend_intraday,both endpoints are Monday-Friday; duration is below the configured large-gap threshold; interval is within one UTC date
1334,2023-07-12T17:45:00Z,2023-07-12T20:00:00Z,135.0,8,True,False,Wednesday,Wednesday,non_weekend_intraday,both endpoints are Monday-Friday; duration is below the configured large-gap threshold; interval is within one UTC date
1335,2023-07-12T21:45:00Z,2023-07-12T23:00:00Z,75.0,4,True,False,Wednesday,Wednesday,non_weekend_intraday,both endpoints are Monday-Friday; duration is below the configured large-gap threshold; interval is within one UTC date
1336,2023-07-13T09:45:00Z,2023-07-13T11:00:00Z,75.0,4,True,False,Thursday,Thursday,non_weekend_intraday,both endpoints are Monday-Friday; duration is below the configured large-gap threshold; interval is within one UTC date
1337,2023-07-13T11:45:00Z,2023-07-13T13:00:00Z,75.0,4,True,False,Thursday,Thursday,non_weekend_intraday,both endpoints are Monday-Friday; duration is below the configured large-gap threshold; interval is within one UTC date
1338,2023-07-13T14:45:00Z,2023-07-13T17:00:00Z,135.0,8,True,False,Thursday,Thursday,non_weekend_intraday,both endpoints are Monday-Friday; duration is below the configured large-gap threshold; interval is within one UTC date
1339,2023-07-13T18:45:00Z,2023-07-13T20:00:00Z,75.0,4,True,False,Thursday,Thursday,non_weekend_intraday,both endpoints are Monday-Friday; duration is below the configured large-gap threshold; interval is within one UTC date
1340,2023-07-13T20:45:00Z,2023-07-13T22:00:00Z,75.0,4,True,False,Thursday,Thursday,non_weekend_intraday,both endpoints are Monday-Friday; duration is below the configured large-gap threshold; interval is within one UTC date
1341,2023-07-13T22:45:00Z,2023-07-14T00:00:00Z,75.0,4,True,True,Thursday,Friday,non_weekend_intraday,both endpoints are Monday-Friday; duration is below the configured large-gap threshold; interval crosses a UTC date
1342,2023-07-14T09:45:00Z,2023-07-14T11:00:00Z,75.0,4,True,False,Friday,Friday,non_weekend_intraday,both endpoints are Monday-Friday; duration is below the configured large-gap threshold; interval is within one UTC date
1343,2023-07-14T11:45:00Z,2023-07-14T13:00:00Z,75.0,4,True,False,Friday,Friday,non_weekend_intraday,both endpoints are Monday-Friday; duration is below the configured large-gap threshold; interval is within one UTC date
1344,2023-07-14T13:45:00Z,2023-07-14T15:00:00Z,75.0,4,True,False,Friday,Friday,non_weekend_intraday,both endpoints are Monday-Friday; duration is below the configured large-gap threshold; interval is within one UTC date
1345,2023-07-14T15:45:00Z,2023-07-14T17:00:00Z,75.0,4,True,False,Friday,Friday,non_weekend_intraday,both endpoints are Monday-Friday; duration is below the configured large-gap threshold; interval is within one UTC date
1346,2023-07-14T17:45:00Z,2023-07-14T19:00:00Z,75.0,4,True,False,Friday,Friday,non_weekend_intraday,both endpoints are Monday-Friday; duration is below the configured large-gap threshold; interval is within one UTC date
1347,2023-07-14T19:45:00Z,2023-07-16T22:00:00Z,3015.0,200,True,True,Friday,Sunday,likely_weekly_closure,duration >= 1440 configured minutes; Friday/Saturday before and Sunday/Monday after
1348,2023-07-16T22:45:00Z,2023-07-17T00:00:00Z,75.0,4,True,True,Sunday,Monday,unclassified,interval does not satisfy the configured descriptive category rules
1349,2023-07-17T10:45:00Z,2023-07-17T13:00:00Z,135.0,8,True,False,Monday,Monday,non_weekend_intraday,both endpoints are Monday-Friday; duration is below the configured large-gap threshold; interval is within one UTC date
1350,2023-07-17T13:45:00Z,2023-07-17T15:00:00Z,75.0,4,True,False,Monday,Monday,non_weekend_intraday,both endpoints are Monday-Friday; duration is below the configured large-gap threshold; interval is within one UTC date
1351,2023-07-17T16:45:00Z,2023-07-17T19:00:00Z,135.0,8,True,False,Monday,Monday,non_weekend_intraday,both endpoints are Monday-Friday; duration is below the configured large-gap threshold; interval is within one UTC date
1352,2023-07-17T19:45:00Z,2023-07-17T21:00:00Z,75.0,4,True,False,Monday,Monday,non_weekend_intraday,both endpoints are Monday-Friday; duration is below the configured large-gap threshold; interval is within one UTC date
1353,2023-07-17T22:45:00Z,2023-07-18T00:00:00Z,75.0,4,True,True,Monday,Tuesday,non_weekend_intraday,both endpoints are Monday-Friday; duration is below the configured large-gap threshold; interval crosses a UTC date
1354,2023-07-18T09:45:00Z,2023-07-18T11:00:00Z,75.0,4,True,False,Tuesday,Tuesday,non_weekend_intraday,both endpoints are Monday-Friday; duration is below the configured large-gap threshold; interval is within one UTC date
1355,2023-07-18T11:45:00Z,2023-07-18T13:00:00Z,75.0,4,True,False,Tuesday,Tuesday,non_weekend_intraday,both endpoints are Monday-Friday; duration is below the configured large-gap threshold; interval is within one UTC date
1356,2023-07-18T14:45:00Z,2023-07-18T16:00:00Z,75.0,4,True,False,Tuesday,Tuesday,non_weekend_intraday,both endpoints are Monday-Friday; duration is below the configured large-gap threshold; interval is within one UTC date
1357,2023-07-18T16:45:00Z,2023-07-18T18:00:00Z,75.0,4,True,False,Tuesday,Tuesday,non_weekend_intraday,both endpoints are Monday-Friday; duration is below the configured large-gap threshold; interval is within one UTC date
1358,2023-07-18T19:45:00Z,2023-07-18T22:00:00Z,135.0,8,True,False,Tuesday,Tuesday,non_weekend_intraday,both endpoints are Monday-Friday; duration is below the configured large-gap threshold; interval is within one UTC date
1359,2023-07-18T22:45:00Z,2023-07-19T00:00:00Z,75.0,4,True,True,Tuesday,Wednesday,non_weekend_intraday,both endpoints are Monday-Friday; duration is below the configured large-gap threshold; interval crosses a UTC date
1360,2023-07-19T09:45:00Z,2023-07-19T11:00:00Z,75.0,4,True,False,Wednesday,Wednesday,non_weekend_intraday,both endpoints are Monday-Friday; duration is below the configured large-gap threshold; interval is within one UTC date
1361,2023-07-19T11:45:00Z,2023-07-19T13:00:00Z,75.0,4,True,False,Wednesday,Wednesday,non_weekend_intraday,both endpoints are Monday-Friday; duration is below the configured large-gap threshold; interval is within one UTC date
1362,2023-07-19T13:45:00Z,2023-07-19T15:00:00Z,75.0,4,True,False,Wednesday,Wednesday,non_weekend_intraday,both endpoints are Monday-Friday; duration is below the configured large-gap threshold; interval is within one UTC date
1363,2023-07-19T15:45:00Z,2023-07-19T17:00:00Z,75.0,4,True,False,Wednesday,Wednesday,non_weekend_intraday,both endpoints are Monday-Friday; duration is below the configured large-gap threshold; interval is within one UTC date
1364,2023-07-19T17:45:00Z,2023-07-19T19:00:00Z,75.0,4,True,False,Wednesday,Wednesday,non_weekend_intraday,both endpoints are Monday-Friday; duration is below the configured large-gap threshold; interval is within one UTC date
1365,2023-07-19T19:45:00Z,2023-07-19T21:00:00Z,75.0,4,True,False,Wednesday,Wednesday,non_weekend_intraday,both endpoints are Monday-Friday; duration is below the configured large-gap threshold; interval is within one UTC date
1366,2023-07-19T21:45:00Z,2023-07-19T23:00:00Z,75.0,4,True,False,Wednesday,Wednesday,non_weekend_intraday,both endpoints are Monday-Friday; duration is below the configured large-gap threshold; interval is within one UTC date
1367,2023-07-20T09:45:00Z,2023-07-20T11:00:00Z,75.0,4,True,False,Thursday,Thursday,non_weekend_intraday,both endpoints are Monday-Friday; duration is below the configured large-gap threshold; interval is within one UTC date
1368,2023-07-20T12:45:00Z,2023-07-20T14:00:00Z,75.0,4,True,False,Thursday,Thursday,non_weekend_intraday,both endpoints are Monday-Friday; duration is below the configured large-gap threshold; interval is within one UTC date
1369,2023-07-20T14:45:00Z,2023-07-20T16:00:00Z,75.0,4,True,False,Thursday,Thursday,non_weekend_intraday,both endpoints are Monday-Friday; duration is below the configured large-gap threshold; interval is within one UTC date
1370,2023-07-20T16:45:00Z,2023-07-20T18:00:00Z,75.0,4,True,False,Thursday,Thursday,non_weekend_intraday,both endpoints are Monday-Friday; duration is below the configured large-gap threshold; interval is within one UTC date
1371,2023-07-20T18:45:00Z,2023-07-20T20:00:00Z,75.0,4,True,False,Thursday,Thursday,non_weekend_intraday,both endpoints are Monday-Friday; duration is below the configured large-gap threshold; interval is within one UTC date
1372,2023-07-20T20:45:00Z,2023-07-20T22:00:00Z,75.0,4,True,False,Thursday,Thursday,non_weekend_intraday,both endpoints are Monday-Friday; duration is below the configured large-gap threshold; interval is within one UTC date
1373,2023-07-20T22:45:00Z,2023-07-21T00:00:00Z,75.0,4,True,True,Thursday,Friday,non_weekend_intraday,both endpoints are Monday-Friday; duration is below the configured large-gap threshold; interval crosses a UTC date
1374,2023-07-21T11:45:00Z,2023-07-21T14:00:00Z,135.0,8,True,False,Friday,Friday,non_weekend_intraday,both endpoints are Monday-Friday; duration is below the configured large-gap threshold; interval is within one UTC date
1375,2023-07-21T14:45:00Z,2023-07-21T17:00:00Z,135.0,8,True,False,Friday,Friday,non_weekend_intraday,both endpoints are Monday-Friday; duration is below the configured large-gap threshold; interval is within one UTC date
1376,2023-07-21T17:45:00Z,2023-07-21T19:00:00Z,75.0,4,True,False,Friday,Friday,non_weekend_intraday,both endpoints are Monday-Friday; duration is below the configured large-gap threshold; interval is within one UTC date
1377,2023-07-21T19:45:00Z,2023-07-23T21:00:00Z,2955.0,196,True,True,Friday,Sunday,likely_weekly_closure,duration >= 1440 configured minutes; Friday/Saturday before and Sunday/Monday after
1378,2023-07-23T21:45:00Z,2023-07-23T23:00:00Z,75.0,4,True,False,Sunday,Sunday,unclassified,interval does not satisfy the configured descriptive category rules
1379,2023-07-24T10:45:00Z,2023-07-24T12:00:00Z,75.0,4,True,False,Monday,Monday,non_weekend_intraday,both endpoints are Monday-Friday; duration is below the configured large-gap threshold; interval is within one UTC date
1380,2023-07-24T12:45:00Z,2023-07-24T14:00:00Z,75.0,4,True,False,Monday,Monday,non_weekend_intraday,both endpoints are Monday-Friday; duration is below the configured large-gap threshold; interval is within one UTC date
1381,2023-07-24T14:45:00Z,2023-07-24T16:00:00Z,75.0,4,True,False,Monday,Monday,non_weekend_intraday,both endpoints are Monday-Friday; duration is below the configured large-gap threshold; interval is within one UTC date
1382,2023-07-24T16:45:00Z,2023-07-24T18:00:00Z,75.0,4,True,False,Monday,Monday,non_weekend_intraday,both endpoints are Monday-Friday; duration is below the configured large-gap threshold; interval is within one UTC date
1383,2023-07-24T18:45:00Z,2023-07-24T20:00:00Z,75.0,4,True,False,Monday,Monday,non_weekend_intraday,both endpoints are Monday-Friday; duration is below the configured large-gap threshold; interval is within one UTC date
1384,2023-07-24T20:45:00Z,2023-07-24T22:00:00Z,75.0,4,True,False,Monday,Monday,non_weekend_intraday,both endpoints are Monday-Friday; duration is below the configured large-gap threshold; interval is within one UTC date
1385,2023-07-24T22:45:00Z,2023-07-25T00:00:00Z,75.0,4,True,True,Monday,Tuesday,non_weekend_intraday,both endpoints are Monday-Friday; duration is below the configured large-gap threshold; interval crosses a UTC date
1386,2023-07-25T09:45:00Z,2023-07-25T11:00:00Z,75.0,4,True,False,Tuesday,Tuesday,non_weekend_intraday,both endpoints are Monday-Friday; duration is below the configured large-gap threshold; interval is within one UTC date
1387,2023-07-25T11:45:00Z,2023-07-25T13:00:00Z,75.0,4,True,False,Tuesday,Tuesday,non_weekend_intraday,both endpoints are Monday-Friday; duration is below the configured large-gap threshold; interval is within one UTC date
1388,2023-07-25T13:45:00Z,2023-07-25T15:00:00Z,75.0,4,True,False,Tuesday,Tuesday,non_weekend_intraday,both endpoints are Monday-Friday; duration is below the configured large-gap threshold; interval is within one UTC date
1389,2023-07-25T15:45:00Z,2023-07-25T17:00:00Z,75.0,4,True,False,Tuesday,Tuesday,non_weekend_intraday,both endpoints are Monday-Friday; duration is below the configured large-gap threshold; interval is within one UTC date
1390,2023-07-25T17:45:00Z,2023-07-25T19:00:00Z,75.0,4,True,False,Tuesday,Tuesday,non_weekend_intraday,both endpoints are Monday-Friday; duration is below the configured large-gap threshold; interval is within one UTC date
1391,2023-07-25T20:45:00Z,2023-07-25T23:00:00Z,135.0,8,True,False,Tuesday,Tuesday,non_weekend_intraday,both endpoints are Monday-Friday; duration is below the configured large-gap threshold; interval is within one UTC date
1392,2023-07-26T10:45:00Z,2023-07-26T12:00:00Z,75.0,4,True,False,Wednesday,Wednesday,non_weekend_intraday,both endpoints are Monday-Friday; duration is below the configured large-gap threshold; interval is within one UTC date
1393,2023-07-26T12:45:00Z,2023-07-26T14:00:00Z,75.0,4,True,False,Wednesday,Wednesday,non_weekend_intraday,both endpoints are Monday-Friday; duration is below the configured large-gap threshold; interval is within one UTC date
1394,2023-07-26T14:45:00Z,2023-07-26T16:00:00Z,75.0,4,True,False,Wednesday,Wednesday,non_weekend_intraday,both endpoints are Monday-Friday; duration is below the configured large-gap threshold; interval is within one UTC date
1395,2023-07-26T16:45:00Z,2023-07-26T18:00:00Z,75.0,4,True,False,Wednesday,Wednesday,non_weekend_intraday,both endpoints are Monday-Friday; duration is below the configured large-gap threshold; interval is within one UTC date
1396,2023-07-26T18:45:00Z,2023-07-26T20:00:00Z,75.0,4,True,False,Wednesday,Wednesday,non_weekend_intraday,both endpoints are Monday-Friday; duration is below the configured large-gap threshold; interval is within one UTC date
1397,2023-07-26T20:45:00Z,2023-07-26T22:00:00Z,75.0,4,True,False,Wednesday,Wednesday,non_weekend_intraday,both endpoints are Monday-Friday; duration is below the configured large-gap threshold; interval is within one UTC date
1398,2023-07-26T22:45:00Z,2023-07-27T00:00:00Z,75.0,4,True,True,Wednesday,Thursday,non_weekend_intraday,both endpoints are Monday-Friday; duration is below the configured large-gap threshold; interval crosses a UTC date
1399,2023-07-27T09:45:00Z,2023-07-27T11:00:00Z,75.0,4,True,False,Thursday,Thursday,non_weekend_intraday,both endpoints are Monday-Friday; duration is below the configured large-gap threshold; interval is within one UTC date
1400,2023-07-27T11:45:00Z,2023-07-27T13:00:00Z,75.0,4,True,False,Thursday,Thursday,non_weekend_intraday,both endpoints are Monday-Friday; duration is below the configured large-gap threshold; interval is within one UTC date
1401,2023-07-27T13:45:00Z,2023-07-27T15:00:00Z,75.0,4,True,False,Thursday,Thursday,non_weekend_intraday,both endpoints are Monday-Friday; duration is below the configured large-gap threshold; interval is within one UTC date
1402,2023-07-27T16:45:00Z,2023-07-27T18:00:00Z,75.0,4,True,False,Thursday,Thursday,non_weekend_intraday,both endpoints are Monday-Friday; duration is below the configured large-gap threshold; interval is within one UTC date
1403,2023-07-27T18:45:00Z,2023-07-27T20:00:00Z,75.0,4,True,False,Thursday,Thursday,non_weekend_intraday,both endpoints are Monday-Friday; duration is below the configured large-gap threshold; interval is within one UTC date
1404,2023-07-27T20:45:00Z,2023-07-27T22:00:00Z,75.0,4,True,False,Thursday,Thursday,non_weekend_intraday,both endpoints are Monday-Friday; duration is below the configured large-gap threshold; interval is within one UTC date
1405,2023-07-27T22:45:00Z,2023-07-28T00:00:00Z,75.0,4,True,True,Thursday,Friday,non_weekend_intraday,both endpoints are Monday-Friday; duration is below the configured large-gap threshold; interval crosses a UTC date
1406,2023-07-28T10:45:00Z,2023-07-28T12:00:00Z,75.0,4,True,False,Friday,Friday,non_weekend_intraday,both endpoints are Monday-Friday; duration is below the configured large-gap threshold; interval is within one UTC date
